EURUSD,20160901,011300,1.1154,1.1155,1.1154,1.1154,4
EURUSD,20160901,011400,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,011500,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,011600,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,011700,1.1153,1.1153,1.1152,1.1152,4
EURUSD,20160901,011800,1.1153,1.1153,1.1152,1.1152,4
EURUSD,20160901,011900,1.1153,1.1153,1.1152,1.1152,4
EURUSD,20160901,012000,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,012100,1.1152,1.1154,1.1152,1.1153,4
EURUSD,20160901,012200,1.1154,1.1154,1.1153,1.1153,4
EURUSD,20160901,012300,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,012400,1.1153,1.1154,1.1153,1.1153,4
EURUSD,20160901,012500,1.1153,1.1154,1.1153,1.1154,4
EURUSD,20160901,012600,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,012700,1.1155,1.1156,1.1155,1.1156,4
EURUSD,20160901,012800,1.1155,1.1156,1.1155,1.1156,4
EURUSD,20160901,012900,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,013000,1.1156,1.1157,1.1156,1.1156,4
EURUSD,20160901,013100,1.1155,1.1155,1.1153,1.1154,4
EURUSD,20160901,013200,1.1154,1.1154,1.1153,1.1153,4
EURUSD,20160901,013300,1.1154,1.1155,1.1154,1.1155,4
EURUSD,20160901,013400,1.1155,1.1155,1.1154,1.1154,4
EURUSD,20160901,013500,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,013600,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,013700,1.1155,1.1155,1.1154,1.1155,4
EURUSD,20160901,013800,1.1154,1.1156,1.1154,1.1156,4
EURUSD,20160901,013900,1.1155,1.1155,1.1154,1.1154,4
EURUSD,20160901,014000,1.1154,1.1155,1.1154,1.1154,4
EURUSD,20160901,014100,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,014200,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,014300,1.1156,1.1157,1.1156,1.1157,4
EURUSD,20160901,014400,1.1157,1.1157,1.1157,1.1157,4
EURUSD,20160901,014500,1.1157,1.1157,1.1156,1.1157,4
EURUSD,20160901,014600,1.1156,1.1157,1.1156,1.1157,4
EURUSD,20160901,014700,1.1158,1.1158,1.1157,1.1157,4
EURUSD,20160901,014800,1.1158,1.1159,1.1158,1.1159,4
EURUSD,20160901,014900,1.1159,1.1160,1.1159,1.1159,4
EURUSD,20160901,015000,1.1160,1.1161,1.1159,1.1159,4
EURUSD,20160901,015100,1.1160,1.1160,1.1159,1.1159,4
EURUSD,20160901,015200,1.1159,1.1159,1.1158,1.1158,4
EURUSD,20160901,015300,1.1157,1.1159,1.1157,1.1159,4
EURUSD,20160901,015400,1.1160,1.1161,1.1159,1.1161,4
EURUSD,20160901,015500,1.1161,1.1161,1.1161,1.1161,4
EURUSD,20160901,015600,1.1161,1.1164,1.1160,1.1162,4
EURUSD,20160901,015700,1.1161,1.1162,1.1161,1.1162,4
EURUSD,20160901,015800,1.1162,1.1162,1.1161,1.1161,4
EURUSD,20160901,015900,1.1161,1.1161,1.1160,1.1160,4
EURUSD,20160901,020000,1.1160,1.1160,1.1159,1.1160,4
EURUSD,20160901,020100,1.1159,1.1159,1.1156,1.1156,4
EURUSD,20160901,020200,1.1156,1.1157,1.1156,1.1157,4
EURUSD,20160901,020300,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,020400,1.1157,1.1157,1.1157,1.1157,4
EURUSD,20160901,020500,1.1157,1.1157,1.1157,1.1157,4
EURUSD,20160901,020600,1.1157,1.1158,1.1156,1.1158,4
EURUSD,20160901,020700,1.1159,1.1159,1.1158,1.1158,4
EURUSD,20160901,020800,1.1158,1.1158,1.1156,1.1156,4
EURUSD,20160901,020900,1.1157,1.1158,1.1157,1.1158,4
EURUSD,20160901,021000,1.1157,1.1157,1.1157,1.1157,4
EURUSD,20160901,021100,1.1157,1.1158,1.1156,1.1158,4
EURUSD,20160901,021200,1.1158,1.1159,1.1158,1.1159,4
EURUSD,20160901,021300,1.1159,1.1160,1.1159,1.1160,4
EURUSD,20160901,021400,1.1159,1.1160,1.1159,1.1159,4
EURUSD,20160901,021500,1.1160,1.1161,1.1159,1.1161,4
EURUSD,20160901,021600,1.1161,1.1161,1.1161,1.1161,4
EURUSD,20160901,021700,1.1162,1.1162,1.1161,1.1161,4
EURUSD,20160901,021800,1.1160,1.1162,1.1160,1.1162,4
EURUSD,20160901,021900,1.1162,1.1163,1.1162,1.1163,4
EURUSD,20160901,022000,1.1164,1.1164,1.1163,1.1163,4
EURUSD,20160901,022100,1.1162,1.1162,1.1160,1.1160,4
EURUSD,20160901,022200,1.1159,1.1161,1.1159,1.1161,4
EURUSD,20160901,022300,1.1161,1.1161,1.1161,1.1161,4
EURUSD,20160901,022400,1.1161,1.1161,1.1160,1.1160,4
EURUSD,20160901,022500,1.1160,1.1161,1.1160,1.1160,4
EURUSD,20160901,022600,1.1160,1.1161,1.1160,1.1160,4
EURUSD,20160901,022700,1.1160,1.1160,1.1160,1.1160,4
EURUSD,20160901,022800,1.1161,1.1161,1.1159,1.1159,4
EURUSD,20160901,022900,1.1159,1.1159,1.1159,1.1159,4
EURUSD,20160901,023000,1.1159,1.1159,1.1159,1.1159,4
EURUSD,20160901,023100,1.1158,1.1159,1.1158,1.1158,4
EURUSD,20160901,023200,1.1158,1.1158,1.1158,1.1158,4
EURUSD,20160901,023300,1.1158,1.1158,1.1157,1.1157,4
EURUSD,20160901,023400,1.1157,1.1157,1.1156,1.1156,4
EURUSD,20160901,023500,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,023600,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,023700,1.1156,1.1156,1.1155,1.1155,4
EURUSD,20160901,023800,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,023900,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,024000,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,024100,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,024200,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,024300,1.1156,1.1157,1.1156,1.1156,4
EURUSD,20160901,024400,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,024500,1.1156,1.1157,1.1156,1.1157,4
EURUSD,20160901,024600,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,024700,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,024800,1.1156,1.1156,1.1155,1.1155,4
EURUSD,20160901,024900,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,025000,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,025100,1.1154,1.1154,1.1153,1.1154,4
EURUSD,20160901,025200,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,025300,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,025400,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,025500,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,025600,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,025700,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,025800,1.1154,1.1154,1.1153,1.1154,4
EURUSD,20160901,025900,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,030000,1.1154,1.1155,1.1153,1.1153,4
EURUSD,20160901,030100,1.1154,1.1159,1.1154,1.1159,4
EURUSD,20160901,030200,1.1158,1.1158,1.1158,1.1158,4
EURUSD,20160901,030300,1.1158,1.1158,1.1157,1.1157,4
EURUSD,20160901,030400,1.1157,1.1158,1.1157,1.1158,4
EURUSD,20160901,030500,1.1158,1.1158,1.1158,1.1158,4
EURUSD,20160901,030600,1.1158,1.1159,1.1158,1.1159,4
EURUSD,20160901,030700,1.1159,1.1159,1.1158,1.1159,4
EURUSD,20160901,030800,1.1159,1.1159,1.1158,1.1159,4
EURUSD,20160901,030900,1.1158,1.1158,1.1157,1.1157,4
EURUSD,20160901,031000,1.1157,1.1157,1.1156,1.1156,4
EURUSD,20160901,031100,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,031200,1.1156,1.1156,1.1155,1.1156,4
EURUSD,20160901,031300,1.1156,1.1156,1.1155,1.1156,4
EURUSD,20160901,031400,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,031500,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,031600,1.1154,1.1155,1.1154,1.1154,4
EURUSD,20160901,031700,1.1155,1.1156,1.1155,1.1156,4
EURUSD,20160901,031800,1.1155,1.1156,1.1155,1.1156,4
EURUSD,20160901,031900,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,032000,1.1156,1.1156,1.1155,1.1155,4
EURUSD,20160901,032100,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,032200,1.1155,1.1155,1.1154,1.1154,4
EURUSD,20160901,032300,1.1154,1.1155,1.1154,1.1154,4
EURUSD,20160901,032400,1.1153,1.1154,1.1153,1.1154,4
EURUSD,20160901,032500,1.1154,1.1154,1.1153,1.1154,4
EURUSD,20160901,032600,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,032700,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,032800,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,032900,1.1154,1.1155,1.1154,1.1155,4
EURUSD,20160901,033000,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,033100,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,033200,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,033300,1.1155,1.1156,1.1155,1.1155,4
EURUSD,20160901,033400,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,033500,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,033600,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,033700,1.1155,1.1156,1.1155,1.1156,4
EURUSD,20160901,033800,1.1156,1.1156,1.1156,1.1156,4
EURUSD,20160901,033900,1.1155,1.1156,1.1155,1.1155,4
EURUSD,20160901,034000,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,034100,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,034200,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,034300,1.1155,1.1155,1.1154,1.1154,4
EURUSD,20160901,034400,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,034500,1.1155,1.1155,1.1155,1.1155,4
EURUSD,20160901,034600,1.1155,1.1155,1.1154,1.1154,4
EURUSD,20160901,034700,1.1154,1.1154,1.1153,1.1153,4
EURUSD,20160901,034800,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,034900,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,035000,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,035100,1.1153,1.1154,1.1153,1.1154,4
EURUSD,20160901,035200,1.1155,1.1155,1.1154,1.1155,4
EURUSD,20160901,035300,1.1154,1.1155,1.1154,1.1155,4
EURUSD,20160901,035400,1.1154,1.1155,1.1154,1.1154,4
EURUSD,20160901,035500,1.1154,1.1155,1.1154,1.1154,4
EURUSD,20160901,035600,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,035700,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,035800,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,035900,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,040000,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,040100,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,040200,1.1154,1.1155,1.1154,1.1154,4
EURUSD,20160901,040300,1.1154,1.1154,1.1153,1.1154,4
EURUSD,20160901,040400,1.1154,1.1155,1.1154,1.1155,4
EURUSD,20160901,040500,1.1155,1.1155,1.1154,1.1154,4
EURUSD,20160901,040600,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,040700,1.1154,1.1154,1.1152,1.1153,4
EURUSD,20160901,040800,1.1152,1.1153,1.1152,1.1153,4
EURUSD,20160901,040900,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,041000,1.1152,1.1153,1.1152,1.1153,4
EURUSD,20160901,041100,1.1153,1.1153,1.1152,1.1152,4
EURUSD,20160901,041200,1.1153,1.1153,1.1152,1.1152,4
EURUSD,20160901,041300,1.1152,1.1153,1.1152,1.1153,4
EURUSD,20160901,041400,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,041500,1.1153,1.1154,1.1153,1.1153,4
EURUSD,20160901,041600,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,041700,1.1153,1.1154,1.1153,1.1154,4
EURUSD,20160901,041800,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,041900,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,042000,1.1153,1.1154,1.1153,1.1153,4
EURUSD,20160901,042100,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,042200,1.1151,1.1152,1.1151,1.1152,4
EURUSD,20160901,042300,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,042400,1.1151,1.1152,1.1151,1.1152,4
EURUSD,20160901,042500,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,042600,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,042700,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,042800,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,042900,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,043000,1.1151,1.1152,1.1151,1.1151,4
EURUSD,20160901,043100,1.1151,1.1152,1.1151,1.1152,4
EURUSD,20160901,043200,1.1152,1.1153,1.1152,1.1153,4
EURUSD,20160901,043300,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,043400,1.1154,1.1154,1.1154,1.1154,4
EURUSD,20160901,043500,1.1154,1.1154,1.1152,1.1152,4
EURUSD,20160901,043600,1.1153,1.1153,1.1153,1.1153,4
EURUSD,20160901,043700,1.1152,1.1152,1.1151,1.1152,4
EURUSD,20160901,043800,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,043900,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044000,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044100,1.1151,1.1151,1.1150,1.1150,4
EURUSD,20160901,044200,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044300,1.1151,1.1151,1.1150,1.1150,4
EURUSD,20160901,044400,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044500,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044600,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044700,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044800,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,044900,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,045000,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,045100,1.1152,1.1153,1.1152,1.1152,4
EURUSD,20160901,045200,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,045300,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,045400,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,045500,1.1153,1.1153,1.1151,1.1151,4
EURUSD,20160901,045600,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,045700,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,045800,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,045900,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,050000,1.1151,1.1151,1.1151,1.1151,4
EURUSD,20160901,050100,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,050200,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,050300,1.1152,1.1152,1.1152,1.1152,4
EURUSD,20160901,050400,1.1152,1.1152,1.1151,1.1151,4
EURUSD,20160901,050500,1.1152,1.1152,1.1151,1.1151,4
EURUSD,20160901,050600,1.1151,1.1151,1.1150,1.1150,4
EURUSD,20160901,050700,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,050800,1.1150,1.1151,1.1150,1.1151,4
EURUSD,20160901,050900,1.1151,1.1151,1.1150,1.1150,4
EURUSD,20160901,051000,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,051100,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,051200,1.1151,1.1151,1.1150,1.1150,4
EURUSD,20160901,051300,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,051400,1.1150,1.1150,1.1149,1.1149,4
EURUSD,20160901,051500,1.1149,1.1150,1.1149,1.1150,4
EURUSD,20160901,051600,1.1150,1.1150,1.1149,1.1149,4
EURUSD,20160901,051700,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,051800,1.1149,1.1149,1.1148,1.1148,4
EURUSD,20160901,051900,1.1148,1.1149,1.1148,1.1148,4
EURUSD,20160901,052000,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,052100,1.1150,1.1150,1.1149,1.1149,4
EURUSD,20160901,052200,1.1148,1.1148,1.1147,1.1148,4
EURUSD,20160901,052300,1.1147,1.1148,1.1147,1.1148,4
EURUSD,20160901,052400,1.1148,1.1148,1.1148,1.1148,4
EURUSD,20160901,052500,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,052600,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,052700,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,052800,1.1149,1.1149,1.1148,1.1148,4
EURUSD,20160901,052900,1.1147,1.1148,1.1147,1.1147,4
EURUSD,20160901,053000,1.1147,1.1148,1.1147,1.1147,4
EURUSD,20160901,053100,1.1148,1.1149,1.1148,1.1149,4
EURUSD,20160901,053200,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,053300,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,053400,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,053500,1.1148,1.1149,1.1148,1.1149,4
EURUSD,20160901,053600,1.1148,1.1149,1.1148,1.1149,4
EURUSD,20160901,053700,1.1149,1.1150,1.1149,1.1150,4
EURUSD,20160901,053800,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,053900,1.1149,1.1150,1.1149,1.1150,4
EURUSD,20160901,054000,1.1150,1.1150,1.1149,1.1150,4
EURUSD,20160901,054100,1.1149,1.1150,1.1149,1.1150,4
EURUSD,20160901,054200,1.1149,1.1150,1.1149,1.1149,4
EURUSD,20160901,054300,1.1149,1.1150,1.1149,1.1149,4
EURUSD,20160901,054400,1.1150,1.1150,1.1149,1.1149,4
EURUSD,20160901,054500,1.1149,1.1150,1.1149,1.1149,4
EURUSD,20160901,054600,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,054700,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,054800,1.1149,1.1149,1.1148,1.1149,4
EURUSD,20160901,054900,1.1149,1.1149,1.1149,1.1149,4
EURUSD,20160901,055000,1.1149,1.1150,1.1149,1.1150,4
EURUSD,20160901,055100,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,055200,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,055300,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,055400,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,055500,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,055600,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,055700,1.1150,1.1150,1.1150,1.1150,4
EURUSD,20160901,055800,1.1149,1.1150,1.1149,1.1150,4
EURUSD,20160901,055900,1.1150,1.1151,1.1150,1.1150,4
EURUSD,20160901,060000,1.1150,1.1151,1.1150,1.1150,4
EURUSD,20160901,060100,1.1150,1.1150,1.1147,1.1147,4
EURUSD,20160901,060200,1.1147,1.1148,1.1147,1.1148,4
EURUSD,20160901,060300,1.1149,1.1149,1.1148,1.1148,4
EURUSD,20160901,060400,1.1149,1.1149,1.1148,1.1148,4
EURUSD,20160901,060500,1.1149,1.1149,1.1148,1.1148,4
EURUSD,20160901,060600,1.1148,1.1148,1.1147,1.1147,4
EURUSD,20160901,060700,1.1148,1.1148,1.1147,1.1147,4
EURUSD,20160901,060800,1.1147,1.1148,1.1147,1.1148,4
EURUSD,20160901,060900,1.1149,1.1149,1.1148,1.1149,4
EURUSD,20160901,061000,1.1148,1.1149,1.1148,1.1149,4
EURUSD,20160901,061100,1.1149,1.1149,1.1148,1.1148,4
EURUSD,20160901,061200,1.1148,1.1148,1.1147,1.1147,4
EURUSD,20160901,061300,1.1146,1.1147,1.1145,1.1146,4
EURUSD,20160901,061400,1.1146,1.1146,1.1144,1.1145,4
EURUSD,20160901,061500,1.1145,1.1146,1.1144,1.1146,4
EURUSD,20160901,061600,1.1147,1.1147,1.1146,1.1147,4
EURUSD,20160901,061700,1.1146,1.1147,1.1146,1.1147,4
EURUSD,20160901,061800,1.1147,1.1147,1.1146,1.1146,4
EURUSD,20160901,061900,1.1147,1.1147,1.1146,1.1146,4
EURUSD,20160901,062000,1.1146,1.1146,1.1146,1.1146,4
EURUSD,20160901,062100,1.1145,1.1147,1.1145,1.1147,4
EURUSD,20160901,062200,1.1147,1.1147,1.1146,1.1146,4
EURUSD,20160901,062300,1.1146,1.1146,1.1146,1.1146,4
EURUSD,20160901,062400,1.1146,1.1146,1.1145,1.1145,4
EURUSD,20160901,062500,1.1146,1.1147,1.1145,1.1147,4
EURUSD,20160901,062600,1.1146,1.1146,1.1145,1.1145,4
EURUSD,20160901,062700,1.1144,1.1145,1.1144,1.1144,4
EURUSD,20160901,062800,1.1144,1.1145,1.1144,1.1145,4
EURUSD,20160901,062900,1.1145,1.1145,1.1144,1.1145,4
EURUSD,20160901,063000,1.1144,1.1145,1.1144,1.1145,4
EURUSD,20160901,063100,1.1145,1.1146,1.1145,1.1145,4
EURUSD,20160901,063200,1.1145,1.1145,1.1144,1.1144,4
EURUSD,20160901,063300,1.1144,1.1145,1.1144,1.1145,4
EURUSD,20160901,063400,1.1144,1.1145,1.1144,1.1144,4
EURUSD,20160901,063500,1.1144,1.1144,1.1144,1.1144,4
EURUSD,20160901,063600,1.1144,1.1145,1.1144,1.1145,4
EURUSD,20160901,063700,1.1144,1.1144,1.1143,1.1144,4
EURUSD,20160901,063800,1.1145,1.1145,1.1144,1.1145,4
EURUSD,20160901,063900,1.1144,1.1145,1.1144,1.1145,4
